,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2005-01-03,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,34.52,0.010539,26883.0,1.0,34.18,928001.16,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-04,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,33.46,-0.030707,26883.0,1.0,34.46,899505.18,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-05,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,33.41,-0.001494,26883.0,1.0,33.22,898161.03,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-06,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,34.06,0.019455,26883.0,1.0,33.4,915634.98,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-07,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,33.91,-0.004404,26883.0,1.0,34.0,911602.53,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-10,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,33.56,-0.010321,26883.0,1.0,33.99,902193.48,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-11,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,33.71,0.00447,26883.0,1.0,33.4,906225.93,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-12,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,34.92,0.035894,26883.0,1.0,33.9,938754.36,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-13,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,34.97,0.001432,26883.0,1.0,35.04,940098.51,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-14,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.21,0.035459,26883.0,1.0,35.15,973433.43,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-18,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,35.6,-0.016846,26883.0,1.0,36.0,957034.8,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-19,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,35.87,0.007584,26883.0,1.0,35.5,964293.21,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-20,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,35.39,-0.013382,26883.0,1.0,35.69,951389.37,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-21,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.39,0.028257,26883.0,1.0,35.57,978272.37,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-24,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.16,-0.00632,26883.0,1.0,36.67,972089.28,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-25,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.56,0.011062,26883.0,1.0,35.89,982842.48,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-26,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.56,0.0,26883.0,1.0,36.68,982842.48,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-27,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.27,-0.007932,26883.0,1.0,36.6,975046.41,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-28,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.97,0.0193,26883.0,1.0,36.55,993864.51,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-01-31,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,37.14,0.004598,26883.0,1.0,37.0,998434.62,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,8.0,,,6.0,,,8.0,8.0,7.0,10.0,3.0,,,10.0,,,,6.0,10,1.0,10,1
2005-02-01,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,37.0,-0.00377,26883.0,1.0,36.81,994671.0,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-02,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.8,-0.005405,26883.0,1.0,36.75,989294.4,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-03,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.48,-0.008696,26883.0,1.0,36.51,980691.84,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-04,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,37.0,0.014254,26883.0,1.0,36.49,994671.0,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-07,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,37.0,0.0,26883.0,1.0,36.9,994671.0,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-08,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,36.1,-0.024324,26883.0,1.0,36.85,970476.3,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-09,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,34.88,-0.033795,26883.0,1.0,36.22,937679.04,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-10,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,35.12,0.006881,26883.0,1.0,34.83,944130.96,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-11,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,33.81,-0.037301,26883.0,1.0,34.9,908914.23,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
2005-02-14,90011,,11,3,8060.0,55907920,MGLN,MAGELLAN HEALTH SERVICES INC,MGLN,622110.0,Q,A,R,25268,3,8060.0,55907920.0,,,80.0,806.0,,,,,,,33.59,-0.006507,26883.0,1.0,33.8,902999.97,MGLN,7.0,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,7.0,,,6.0,9.0,,,,,1.0,2.0,,,2.0,,,,7.0,10,1.0,10,1
